20131202,IRSwapFixFlt,F739402NI,IRS_DBSICME1,FCM_CME_CO,20131202,63592857.14,USD,,S,20150326,20150326 23:32:12,7,S_USD_IRSwapFixFlt_SWAP,20131204,DBSI,CC_NY,,63592857.14,63592857.14,Amend,,,ACCEPT,,,,
20140529,IRSwapFixFlt,F737537NI,IRS_DBSICME1,FCM_CME_CO,20140529,11064417.18,USD,,S,20150326,20150326 23:32:13,7,S_USD_IRSwapFixFlt_SWAP,20140602,DBSI,CC_NY,,11064417.18,11064417.18,Amend,,,ACCEPT,,,,
20140919,IRSwapFixFlt,F737936NI,IRS_DBSICME1,DBAG_CME,20140919,16000000.0,USD,,S,20150326,20150326 23:32:15,7,S_USD_IRSwapFixFlt_SWAP,20140613,DBSI,CC_NY,,16000000.0,16000000.0,Amend,,,ACCEPT,,,,
20140919,IRSwapFixFlt,F737937NI,IRS_DBSICME1,FCM_CME_CO,20140919,16000000.0,USD,,S,20150326,20150326 23:32:17,7,S_USD_IRSwapFixFlt_SWAP,20140613,DBSI,CC_NY,,16000000.0,16000000.0,Amend,,,ACCEPT,,,,
20140919,IRSwapFixFlt,F679077NI,IRS_DBSICME1,DBAG_CME,20140919,16000000.0,USD,,S,20150326,20150326 23:32:19,8,S_USD_IRSwapFixFlt_SWAP,20140613,DBSI,CC_NY,,16000000.0,16000000.0,Amend,,,ACCEPT,,,,
20140919,IRSwapFixFlt,F679078NI,IRS_DBSICME1,FCM_CME_CO,20140919,16000000.0,USD,,S,20150326,20150326 23:32:22,8,S_USD_IRSwapFixFlt_SWAP,20140613,DBSI,CC_NY,,16000000.0,16000000.0,Amend,,,ACCEPT,,,,
20131010,IRSwapFixFlt,F693718NI,IRS_DBSICME1,DBAG_CME,20131010,9808191.65,USD,,S,20150326,20150326 23:32:21,7,S_USD_IRSwapFixFlt_SWAP,20131015,DBSI,CC_NY,,9808191.65,9808191.65,Amend,,,ACCEPT,,,,
20140902,IRSwapFixFlt,F678557NI,IRS_DBSICME1,DBAG_CME,20140902,4200000.0,USD,,S,20150326,20150326 23:32:20,8,S_USD_IRSwapFixFlt_SWAP,20140904,DBSI,CC_NY,,4200000.0,4200000.0,Amend,,,ACCEPT,,,,
20131010,IRSwapFixFlt,F693719NI,IRS_DBSICME1,FCM_CME_CO,20131010,9808191.65,USD,,S,20150326,20150326 23:32:24,7,S_USD_IRSwapFixFlt_SWAP,20131015,DBSI,CC_NY,,9808191.65,9808191.65,Amend,,,ACCEPT,,,,
20140902,IRSwapFixFlt,F678558NI,IRS_DBSICME1,FCM_CME_CO,20140902,4200000.0,USD,,S,20150326,20150326 23:32:24,8,S_USD_IRSwapFixFlt_SWAP,20140904,DBSI,CC_NY,,4200000.0,4200000.0,Amend,,,ACCEPT,,,,
20140902,IRSwapFixFlt,F738068NI,IRS_DBSICME1,DBAG_CME,20140902,4200000.0,USD,,S,20150326,20150326 23:32:25,7,S_USD_IRSwapFixFlt_SWAP,20140904,DBSI,CC_NY,,4200000.0,4200000.0,Amend,,,ACCEPT,,,,
20131010,IRSwapFixFlt,F739194NI,IRS_DBSICME1,DBAG_CME,20131010,9808191.65,USD,,S,20150326,20150326 23:32:25,7,S_USD_IRSwapFixFlt_SWAP,20131015,DBSI,CC_NY,,9808191.65,9808191.65,Amend,,,ACCEPT,,,,
20140902,IRSwapFixFlt,F738070NI,IRS_DBSICME1,FCM_CME_CO,20140902,4200000.0,USD,,S,20150326,20150326 23:32:27,7,S_USD_IRSwapFixFlt_SWAP,20140904,DBSI,CC_NY,,4200000.0,4200000.0,Amend,,,ACCEPT,,,,
20140630,IRSwapFixFlt,F678211NI,IRS_DBSICME1,DBAG_CME,20140630,3000000.0,USD,,S,20150326,20150326 23:32:26,7,S_USD_IRSwapFixFlt_SWAP,20140702,DBSI,CC_NY,,3000000.0,3000000.0,Amend,,,ACCEPT,,,,
20131010,IRSwapFixFlt,F739195NI,IRS_DBSICME1,FCM_CME_CO,20131010,9808191.65,USD,,S,20150326,20150326 23:32:27,7,S_USD_IRSwapFixFlt_SWAP,20131015,DBSI,CC_NY,,9808191.65,9808191.65,Amend,,,ACCEPT,,,,
20140630,IRSwapFixFlt,F678212NI,IRS_DBSICME1,FCM_CME_CO,20140630,3000000.0,USD,,S,20150326,20150326 23:32:29,7,S_USD_IRSwapFixFlt_SWAP,20140702,DBSI,CC_NY,,3000000.0,3000000.0,Amend,,,ACCEPT,,,,
20140630,IRSwapFixFlt,F738428NI,IRS_DBSICME1,DBAG_CME,20140630,3000000.0,USD,,S,20150326,20150326 23:32:32,7,S_USD_IRSwapFixFlt_SWAP,20140702,DBSI,CC_NY,,3000000.0,3000000.0,Amend,,,ACCEPT,,,,
20141217,IRSwapFixFlt,F679161NI,IRS_DBSICME1,DBAG_CME,20141217,14191272.73,USD,,S,20150326,20150326 23:32:34,8,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,14191272.73,14191272.73,Amend,,,ACCEPT,,,,
20140630,IRSwapFixFlt,F738429NI,IRS_DBSICME1,FCM_CME_CO,20140630,3000000.0,USD,,S,20150326,20150326 23:32:34,7,S_USD_IRSwapFixFlt_SWAP,20140702,DBSI,CC_NY,,3000000.0,3000000.0,Amend,,,ACCEPT,,,,
20141217,IRSwapFixFlt,F679162NI,IRS_DBSICME1,FCM_CME_CO,20141217,14191272.73,USD,,S,20150326,20150326 23:32:36,8,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,14191272.73,14191272.73,Amend,,,ACCEPT,,,,
